name,id,parent_id,elevation,latitude,longitude
Belfield Boulder,107317739,107317734.0,,41.837, -71.527
Belfield Roof,107317745,107317734.0,,41.837, -71.527
Power lines boulder,116680308,107317734.0,247,41.841, -71.525
Pond boulders,111876490,107317726.0,417,41.835, -71.54
Venom (Crag 7),111877620,106845339.0,310,41.849, -71.528
Warm Up Wall (Crag 4),111877611,106845339.0,307,41.853, -71.531
Surfers Egg,117065694,106842810.0,2,41.488, -71.268
Wickaboxet Management Area,107503532,106842810.0,398,41.636, -71.736
The Bird Nest Boulder,107504151,107503532.0,,41.636, -71.736
Broken Moon Boulder,107503567,107503532.0,436,41.65, -71.72
Work Ethic Boulder,107504415,107503532.0,465,41.652, -71.721
Wolf Hill Quarry,110109769,106842810.0,334,41.887, -71.532
