name,id,parent_id,elevation,latitude,longitude
Cockran's Cave,109384088,107798579.0,"6,300",43.858, -103.555
Deep Woods Boulder,108824954,107798579.0,,43.858, -103.555
The Egg,114301681,107798579.0,"6,300",43.858, -103.555
International Affairs Boulder,109355889,107798579.0,,43.858, -103.555
lune De Miel Boulder,109325420,107798579.0,"6,300",43.858, -103.555
Railgun Boulder,109348456,107798579.0,"6,159",43.848, -103.565
The Resort,107798588,107798579.0,"6,313",43.858, -103.555
Ridgetop Roof Boulder,109328321,107798579.0,"6,400",43.858, -103.555
The Samurai Boulder,108825122,107798579.0,"6,000",43.848, -103.564
Northeast Gully Boulders,109440365,113759738.0,,43.846, -103.564
Dimple Boulder,109482446,109440365.0,,43.846, -103.564
Perpendicularity Boulder,109482756,109440365.0,,43.846, -103.564
Undertaker Boulder,109482729,109440365.0,,43.846, -103.564
The Outlet Boulder,107780519,113759738.0,,43.846, -103.564
Rivendell Boulders,111740210,113759738.0,"6,076",43.849, -103.568
Anduril Boulder,111740318,111740210.0,"6,073",43.849, -103.568
Throne Boulders,109452853,113759738.0,"6,231",43.847, -103.563
Vantage Point Boulder,109452865,109452853.0,,43.847, -103.563
Upside Down Boulders,118972912,113759738.0,"6,302",43.846, -103.558
Rather Ripped Boulder,119144486,118972912.0,"6,288",43.847, -103.558
Sylvan Lake Campgrounds,114144482,106058091.0,"6,151",43.836, -103.558
Tenpins/Switchbacks,105714264,106058091.0,"6,230",43.839, -103.536
Dakota-Illinois,106501498,105714264.0,,43.839, -103.536
Dave's Dinghy,106237356,105714264.0,,43.839, -103.536
Deception Pinnacle,108357112,105714264.0,"6,327",43.841, -103.537
End Pin,105845960,105714264.0,"6,000",43.84, -103.536
Falcon,106543127,105714264.0,,43.839, -103.536
Fin,106784344,105714264.0,,43.839, -103.536
Hairy Pin,106071162,105714264.0,"6,258",43.84, -103.536
High Point,106514929,105714264.0,60,43.84, -103.536
King Pin,105714414,105714264.0,"6,276",43.84, -103.536
Leaning Tower,106543152,105714264.0,,43.839, -103.536
Moby Dick,105714664,105714264.0,,43.839, -103.536
Not the Pawn (Other Pawns),108281820,105714264.0,,43.839, -103.536
Pawn,105714354,105714264.0,,43.839, -103.536
Phallus,105714570,105714264.0,,43.839, -103.536
Picture Rock,105714495,105714264.0,,43.839, -103.536
Podunk Pinnacle,105714378,105714264.0,,43.839, -103.536
Pop-Top,107153565,105714264.0,,43.839, -103.536
Queen Pin,105714555,105714264.0,"6,270",43.84, -103.536
Reunion Rock,105714453,105714264.0,"6,409",43.842, -103.537
The Rook,105845998,105714264.0,"6,000",43.839, -103.536
Safety Pin,105714447,105714264.0,"6,260",43.84, -103.536
Sandberg Peak,105714444,105714264.0,"6,249",43.842, -103.535
