name,id,parent_id,elevation,latitude,longitude
Crank Cave,105986044,112960946.0,"4,815",43.258, -112.036
Darby Canyon,106003426,112960946.0,"7,000",43.677, -111.024
Desperate Wall (Blackfoot River Canyon),107062692,112960946.0,"4,722",43.256, -112.039
Garden Creek Gap,106307085,112960946.0,"5,354",42.573, -112.31
North Side,117781936,106307085.0,"5,486",42.574, -112.311
East Gully,117936955,117781936.0,"5,495",42.574, -112.309
South Side,117720423,106307085.0,"5,426",42.573, -112.311
Heise Rock,106215672,112960946.0,"5,020",43.636, -111.674
East Wall,106215710,106215672.0,,43.636, -111.674
Northeast Wall,106217706,106215672.0,,43.636, -111.674
South Wall,106215679,106215672.0,,43.636, -111.674
West Wall,106215675,106215672.0,,43.636, -111.674
Massacre Rocks,105886274,112960946.0,"4,314",42.675, -112.998
All American Area,111401524,105886274.0,"4,368",42.677, -113.005
All American Wall,111401534,111401524.0,"4,365",42.677, -113.007
Rural Wall,111401540,111401524.0,"4,376",42.677, -113.006
South of the Border Area,111401548,111401524.0,"4,371",42.677, -113.004
T & L Area,111401544,111401524.0,"4,389",42.677, -113.005
Boulder Wall,111473301,105886274.0,"4,363",42.674, -113.015
Eagle Wall,111419536,105886274.0,"4,356",42.682, -113.005
Eagle Wall - Left & Center,111419546,111419536.0,"4,375",42.682, -113.004
Eagle Wall - Right,111419553,111419536.0,"4,326",42.681, -113.005
Echo Point,111435272,105886274.0,"4,372",42.681, -113.005
Funny Business Area,111401751,105886274.0,"4,361",42.683, -113.006
Disney Wall,111401764,111401751.0,"4,363",42.683, -113.007
Funny Business Wall,111401860,111401751.0,"4,358",42.683, -113.006
Lightning Bolt Wall,111401757,111401751.0,"4,404",42.682, -113.008
Game Show Wall,113041797,105886274.0,"4,343",42.676, -113.01
Gang Fight Wall,111421059,105886274.0,"4,400",42.676, -113.018
The King Wall,113041738,105886274.0,"4,364",42.678, -113.009
Le Petite Covette,111421526,105886274.0,"4,359",42.677, -113.002
French Wall,111421533,111421526.0,"4,398",42.678, -113.001
Hobbit Wall,111421538,111421526.0,"4,391",42.677, -113.002
