name,id,parent_id,elevation,latitude,longitude
Alien East Face,113037002,108143592.0,"4,286",46.634, -111.565
Alien West Face,113037080,108143592.0,"4,265",46.634, -111.565
The Big Slabowski,108143601,107984946.0,"4,490",46.635, -111.564
Blue Collar Wall,108143466,107984946.0,"4,275",46.634, -111.563
Bukowski Buttress,108143524,107984946.0,"4,279",46.634, -111.563
The Coliseum,108143610,107984946.0,"4,314",46.635, -111.562
Fall Wall,112826095,107984946.0,"4,354",46.634, -111.565
Fire Spire,108143649,107984946.0,"4,311",46.635, -111.561
The Gymnasium,108143630,107984946.0,"4,332",46.635, -111.562
The Lost World,108143639,107984946.0,,46.633, -111.567
Nude Beach,108143624,107984946.0,"4,273",46.635, -111.562
Nude Beach Cove,112889965,107984946.0,"4,338",46.635, -111.562
Nude Beach SW Face,112889937,107984946.0,"4,263",46.635, -111.562
Shady Grove,108143585,107984946.0,"4,364",46.634, -111.562
Summer Slab,112826067,107984946.0,"4,296",46.634, -111.564
Sunfire Slab,108143653,107984946.0,"4,354",46.635, -111.561
Beaver Creek,112907944,107984916.0,"4,585",46.85, -111.734
Eye of the Needle,113019045,112907944.0,"4,573",46.85, -111.733
Box Canyon,113019091,113019045.0,"4,562",46.85, -111.733
Lower Tier,113019203,113019045.0,"4,538",46.85, -111.733
Upper Slab,113019137,113019045.0,"4,557",46.85, -111.733
West Face,113019168,113019045.0,"4,570",46.85, -111.733
Lower Beaver Creek Crags,115447226,112907944.0,"3,773",46.791, -111.871
Pike Creek,119692230,112907944.0,"4,738",46.858, -111.707
Shangri La,119692247,119692230.0,"4,825",46.858, -111.703
The Power Grid,113018755,112907944.0,"4,689",46.851, -111.734
Powerline Buttress,113018676,112907944.0,"4,609",46.85, -111.734
Refrigerator Canyon,113039115,112907944.0,"4,684",46.852, -111.736
Hellgate Gulch,107984928,107984916.0,"4,456",46.653, -111.594
Bakers Rock,112826817,107984928.0,"4,422",46.652, -111.594
Circus Wall,112826748,107984928.0,"4,485",46.653, -111.594
Dante's Wall,112826820,107984928.0,"4,430",46.652, -111.593
East Gate Wall,108121971,107984928.0,"4,519",46.654, -111.594
Jurassic Rock,112826759,107984928.0,"4,457",46.653, -111.594
Setback Buttress,112826830,107984928.0,"4,496",46.652, -111.593
Wasp Wall,112826826,107984928.0,"4,442",46.653, -111.594
Winter Wall,108098649,107984928.0,"4,509",46.653, -111.595
Winter Wall Northeast Face,112826711,107984928.0,"4,447",46.653, -111.594
The Needles (Big Belt Mountains),113250114,107984916.0,"7,548",46.464, -111.191
The Chinese Wall,113250140,113250114.0,"7,553",46.464, -111.191
Ship Rock,113250181,113250114.0,"7,351",46.465, -111.187
Trout Creek Canyon,116592350,107984916.0,"4,618",46.777, -111.638
Big Sky Area,114100802,115965533.0,"6,293",45.262, -111.307
Beehive Basin,107233926,114100802.0,"10,742",45.308, -111.391
Beehive Peak,113520044,107233926.0,"10,246",45.354, -111.406
The Prow,113520048,107233926.0,"9,623",45.348, -111.396
Buck Creek,118976714,114100802.0,"6,296",45.167, -111.248
Bear Face Sector,118988540,118976714.0,"6,544",45.168, -111.251
Buddha Belly Wall,118988404,118976714.0,"6,481",45.167, -111.248
Calcite Corner,118976886,118976714.0,"6,520",45.168, -111.251
Wall of Smiling Faces,118976762,118976714.0,"6,517",45.168, -111.25
Greek Creek and Surroundings,109246756,114100802.0,"5,631",45.381, -111.182
Greek Creek Crag,109246784,109246756.0,"6,152",45.383, -111.181
Roadside Crag,109250384,109246756.0,"5,566",45.404, -111.219
Sagebrush Point Boulders,109243308,109246756.0,"5,618",45.391, -111.2
Ballers Club Boulders,109600717,109243308.0,,45.391, -111.2
Big Sky Grit,110215545,109243308.0,,45.06, -111.189
Crows Nest,109593962,109243308.0,,45.391, -111.2
Gaper's Gully,110719900,109243308.0,,45.391, -111.2
