name,id,parent_id,elevation,latitude,longitude
Bivouac Rock,105819651,105819648.0,,44.374, -121.129
Flat Top,113055096,105819648.0,"3,346",44.375, -121.129
The Marsupials,105793197,105788989.0,"3,327",44.369, -121.124
Brogan Spire,105803786,105793197.0,"3,366",44.368, -121.124
North Face,118897461,105803786.0,"3,326",44.369, -121.124
Southside,118897491,105803786.0,"3,331",44.369, -121.124
Trilogy Wall,113783525,105803786.0,"3,372",44.368, -121.124
Delirium Tremens,105804900,105793197.0,"3,012",44.367, -121.126
The Joey,114264318,105793197.0,"3,103",44.366, -121.124
The Kangaroo,118660577,105793197.0,"3,141",44.366, -121.125
Koala Rock,105802271,105793197.0,"3,381",44.369, -121.125
Marsupial Wall,108939634,105793197.0,"3,500",44.369, -121.123
Atmosphere Wall,118660365,108939634.0,"3,262",44.368, -121.122
The Colosseum,114603670,108939634.0,"3,125",44.366, -121.122
Dog Wall,118897530,108939634.0,"3,326",44.369, -121.124
Dreamland,114573458,108939634.0,"3,507",44.37, -121.124
Maiden Oregon Wall,114579356,108939634.0,"3,187",44.367, -121.122
Mud Pile,105814577,105793197.0,"3,165",44.367, -121.126
The Philosopher's Stone,111752994,105793197.0,"3,575",44.369, -121.123
Tail and Opossum,106775986,105793197.0,"3,424",44.368, -121.124
Trenchtown Gulley,114585392,105793197.0,"3,723",44.37, -121.123
Babylon Wall,115962837,114585392.0,"3,824",44.371, -121.123
The One Star Wall,116112753,114585392.0,"3,723",44.37, -121.123
Slightly Stoopid Wall,117821801,114585392.0,"3,693",44.37, -121.123
Trenchtown Wall,114585409,114585392.0,"3,707",44.37, -121.123
The Wallaby,108425504,105793197.0,"3,182",44.367, -121.125
The Wombat,105916774,105793197.0,"4,006",44.371, -121.123
Indian Ridge,105892169,105788989.0,,44.366, -121.143
The Zoo,109707430,105788989.0,"3,586",44.382, -121.112
Basalt Rimrock,105803524,105788989.0,90,44.372, -121.134
Hidden Wall,107814603,105803524.0,,44.372, -121.134
Northern Point,105864766,105803524.0,"2,826",44.373, -121.135
Left Side,105864776,105864766.0,,44.373, -121.135
Right Side,105864773,105864766.0,,44.373, -121.135
Student Wall,105803533,105803524.0,85,44.372, -121.131
Kindergarten Cliff,108214849,105803533.0,"2,844",44.371, -121.131
Reproductive Wall,105803536,105803533.0,85,44.372, -121.131
The Textbooks,106181415,105803533.0,"2,805",44.37, -121.131
Lower Gorge,105791782,105788989.0,"2,670",44.369, -121.131
East Side,105865153,105791782.0,"2,724",44.368, -121.13
So Lo Wall,105865200,105865153.0,,44.368, -121.13
Windfall Wall,105865193,105865153.0,,44.368, -121.13
Hand Job Wall,105865164,105865153.0,,44.368, -121.13
Arrington Columns,105865196,105865153.0,,44.368, -121.13
Shakespeare Cliff,105865160,105865153.0,,44.367, -121.13
Midwest Wall,111911761,105865153.0,"2,755",44.366, -121.13
West Side,105865150,105791782.0,"2,722",44.369, -121.131
Parched Cat Cliff (aka Cox Rocks),105865357,105865150.0,,44.369, -121.131
Wildfire Wall,105865360,105865150.0,"2,703",44.368, -121.131
Catwalk Cliff,105865363,105865150.0,"2,726",44.367, -121.131
Star Wall,105865366,105865150.0,,44.369, -121.131
Jungle Land,105865369,105865150.0,,44.369, -121.131
Upper Gorge,105801773,105788989.0,185,44.364, -121.128
Smith Rock Bouldering,108531724,105788989.0,"2,646",44.366, -121.142
The Cave,119769451,108531724.0,"2,652",44.368, -121.139
Delirium Boulders,119728473,108531724.0,"2,992",44.369, -121.127
Gem Boulder,119728518,119728473.0,"2,971",44.368, -121.127
Jones Boulder,119728503,119728473.0,"2,930",44.369, -121.128
Gorilla Cliff,118671732,108531724.0,-114,44.363, -121.143
Lizard Boulder,119728318,108531724.0,"2,650",44.369, -121.138
Main Smith Rock Area,116549150,108531724.0,"2,645",44.366, -121.143
Red Wall Boulders,119728367,108531724.0,"2,661",44.37, -121.138
Red Clot Block,119728383,119728367.0,"2,659",44.37, -121.138
Simple Simon,119741919,119728367.0,"2,662",44.37, -121.138
The Blob,119741851,119728367.0,"2,681",44.37, -121.138
Red Dare Block,119741958,119728367.0,"2,686",44.37, -121.138
Red Spike Boulder,119742663,119728367.0,"2,705",44.37, -121.138
Crimson Boulder,119742677,119728367.0,"2,695",44.37, -121.138
Steelhead Falls,111809021,109532041.0,"2,466",44.399, -121.292
The Ex's,111809362,111809021.0,"2,497",44.395, -121.289
Steelhead Falls,117656984,111809021.0,"2,274",44.417, -121.29
Steins Pillar,105819633,109532041.0,"4,377",44.411, -120.62
Ringside,113635607,105819633.0,"4,071",44.41, -120.622
Steins Overlook,113635586,105819633.0,"4,163",44.411, -120.62
