name,id,parent_id,elevation,latitude,longitude
A-Frame,110508301,110508140.0,"1,775",44.188, -73.821
Apollo,111802459,110508140.0,"1,871",44.189, -73.822
Bad Things,110508413,110508140.0,"2,000",44.189, -73.824
Brain,110510096,110508140.0,"1,898",44.188, -73.823
Flake,110510099,110508140.0,"2,032",44.189, -73.825
Guru,110510129,110508140.0,"1,720",44.186, -73.821
Hilltop Manor,110510092,110508140.0,"1,866",44.188, -73.822
Meta,110510118,110508140.0,"1,742",44.186, -73.822
Valor,111802288,110508140.0,"1,783",44.187, -73.823
Victor,110509961,110508140.0,"1,785",44.187, -73.823
Zero,110510104,110508140.0,"2,049",44.189, -73.825
King's Valley,110508271,110508114.0,"1,876",44.18, -73.831
2K,110518305,110508271.0,"2,075",44.181, -73.834
Chuck,110510146,110508271.0,"1,817",44.181, -73.828
East Gate,110518296,110508271.0,"1,940",44.18, -73.832
North Gate,110518299,110508271.0,"1,979",44.181, -73.832
Pretty Face,110510281,110508271.0,"1,865",44.18, -73.83
South Gate,110518292,110508271.0,"1,966",44.18, -73.832
The Tower,110514424,110508271.0,"1,966",44.181, -73.832
Vanagon,110510361,110508271.0,"1,920",44.181, -73.831
Vert,110518312,110508271.0,"2,035",44.182, -73.833
West Gate,110518302,110508271.0,"2,010",44.181, -73.833
Wallface,106444637,106057010.0,"3,600",44.137, -74.035
Wright Peak,107630892,106057010.0,"4,576",44.152, -73.98
Lake George Region,107219217,105910378.0,"1,017",43.688, -73.718
Barton High Cliffs,107571817,107219217.0,"1,633",43.754, -73.598
Cove Boulders,111950561,107219217.0,366,43.796, -73.473
Devil's Washdish,111169958,107219217.0,"1,719",43.825, -73.612
Eagle Cliff,107608493,107219217.0,900,43.511, -73.616
Gull Pond,119532048,107219217.0,"1,192",43.833, -73.706
Termite Boulder,119532081,119532048.0,"1,191",43.833, -73.706
New Buck,107219459,107219217.0,"1,450",43.499, -73.6
Potash Cliff,109100879,107219217.0,998,43.375, -73.829
Prospect Mountain,119100156,107219217.0,"1,958",43.425, -73.746
Covid Road Cut,119100593,119100156.0,"1,022",43.42, -73.734
Narrows Vista Boulder,119100227,119100156.0,"1,032",43.421, -73.733
Prospect Mountain Summit Road Cut,119100719,119100156.0,"1,959",43.425, -73.746
Tourist Summit,119169333,119100156.0,"1,968",43.425, -73.745
Rogers Rock,113599158,107219217.0,349,43.793, -73.481
The Campground Wall,119392018,113599158.0,618,43.797, -73.473
Cove Overlook,119391938,113599158.0,352,43.795, -73.471
"Greek Wall (Timgor Overlook) Left, Ridge",119395689,113599158.0,472,43.795, -73.471
Jolly Roger Slab,114370417,113599158.0,371,43.796, -73.467
Rogers Slide,106092131,113599158.0,410,43.797, -73.467
